identifier,currency,isCurrency,level,conversionRatio,ratioUnit,allowedSwapCategories,h
buyDragonXP_262,buyDragonXP,0,262,241.09,ruby,,
buyDragonXP_263,buyDragonXP,0,263,241.09,ruby,,
buyDragonXP_264,buyDragonXP,0,264,241.09,ruby,,
buyDragonXP_265,buyDragonXP,0,265,241.09,ruby,,
buyDragonXP_266,buyDragonXP,0,266,241.09,ruby,,
buyDragonXP_267,buyDragonXP,0,267,241.09,ruby,,
buyDragonXP_268,buyDragonXP,0,268,241.09,ruby,,
buyDragonXP_269,buyDragonXP,0,269,241.09,ruby,,
buyDragonXP_270,buyDragonXP,0,270,241.09,ruby,,
buyDragonXP_271,buyDragonXP,0,271,241.09,ruby,,
buyDragonXP_272,buyDragonXP,0,272,241.09,ruby,,
buyDragonXP_273,buyDragonXP,0,273,241.09,ruby,,
buyDragonXP_274,buyDragonXP,0,274,241.09,ruby,,
buyDragonXP_275,buyDragonXP,0,275,241.09,ruby,,
buyDragonXP_276,buyDragonXP,0,276,241.09,ruby,,
buyDragonXP_277,buyDragonXP,0,277,241.09,ruby,,
buyDragonXP_278,buyDragonXP,0,278,241.09,ruby,,
buyDragonXP_279,buyDragonXP,0,279,241.09,ruby,,
buyDragonXP_280,buyDragonXP,0,280,241.09,ruby,,
buyDragonXP_281,buyDragonXP,0,281,241.09,ruby,,
buyDragonXP_282,buyDragonXP,0,282,241.09,ruby,,
buyDragonXP_283,buyDragonXP,0,283,241.09,ruby,,
buyDragonXP_284,buyDragonXP,0,284,241.09,ruby,,
buyDragonXP_285,buyDragonXP,0,285,241.09,ruby,,
buyDragonXP_286,buyDragonXP,0,286,241.09,ruby,,
buyDragonXP_287,buyDragonXP,0,287,241.09,ruby,,
buyDragonXP_288,buyDragonXP,0,288,241.09,ruby,,
buyDragonXP_289,buyDragonXP,0,289,241.09,ruby,,
buyDragonXP_290,buyDragonXP,0,290,241.09,ruby,,
buyDragonXP_291,buyDragonXP,0,291,241.09,ruby,,
buyDragonXP_292,buyDragonXP,0,292,241.09,ruby,,
buyDragonXP_293,buyDragonXP,0,293,241.09,ruby,,
buyDragonXP_294,buyDragonXP,0,294,241.09,ruby,,
buyDragonXP_295,buyDragonXP,0,295,241.09,ruby,,
buyDragonXP_296,buyDragonXP,0,296,241.09,ruby,,
buyDragonXP_297,buyDragonXP,0,297,241.09,ruby,,
buyDragonXP_298,buyDragonXP,0,298,241.09,ruby,,
buyDragonXP_299,buyDragonXP,0,299,241.09,ruby,,
buyDragonXP_300,buyDragonXP,0,300,241.09,ruby,,
buyDragonXP_301,buyDragonXP,0,301,241.09,ruby,,
buyDragonXP_302,buyDragonXP,0,302,241.09,ruby,,
buyDragonXP_303,buyDragonXP,0,303,241.09,ruby,,
buyDragonXP_304,buyDragonXP,0,304,241.09,ruby,,
buyDragonXP_305,buyDragonXP,0,305,241.09,ruby,,
buyDragonXP_306,buyDragonXP,0,306,241.09,ruby,,
buyDragonXP_307,buyDragonXP,0,307,241.09,ruby,,
buyDragonXP_308,buyDragonXP,0,308,241.09,ruby,,
buyDragonXP_309,buyDragonXP,0,309,241.09,ruby,,
buyDragonXP_310,buyDragonXP,0,310,241.09,ruby,,
buyDragonXP_311,buyDragonXP,0,311,241.09,ruby,,
buyDragonXP_312,buyDragonXP,0,312,241.09,ruby,,
buyDragonXP_313,buyDragonXP,0,313,241.09,ruby,,
buyDragonXP_314,buyDragonXP,0,314,241.09,ruby,,
buyDragonXP_315,buyDragonXP,0,315,241.09,ruby,,
buyDragonXP_316,buyDragonXP,0,316,241.09,ruby,,
buyDragonXP_317,buyDragonXP,0,317,241.09,ruby,,
buyDragonXP_318,buyDragonXP,0,318,241.09,ruby,,
buyDragonXP_319,buyDragonXP,0,319,241.09,ruby,,
buyDragonXP_320,buyDragonXP,0,320,241.09,ruby,,
buyDragonXP_321,buyDragonXP,0,321,241.09,ruby,,
buyDragonXP_322,buyDragonXP,0,322,241.09,ruby,,
buyDragonXP_323,buyDragonXP,0,323,241.09,ruby,,
buyDragonXP_324,buyDragonXP,0,324,241.09,ruby,,
buyDragonXP_325,buyDragonXP,0,325,241.09,ruby,,
buyDragonXP_326,buyDragonXP,0,326,241.09,ruby,,
buyDragonXP_327,buyDragonXP,0,327,241.09,ruby,,
buyDragonXP_328,buyDragonXP,0,328,241.09,ruby,,
buyDragonXP_329,buyDragonXP,0,329,241.09,ruby,,
buyDragonXP_330,buyDragonXP,0,330,241.09,ruby,,
buyDragonXP_331,buyDragonXP,0,331,241.09,ruby,,
buyDragonXP_332,buyDragonXP,0,332,241.09,ruby,,
buyDragonXP_333,buyDragonXP,0,333,241.09,ruby,,
buyDragonXP_334,buyDragonXP,0,334,241.09,ruby,,
buyDragonXP_335,buyDragonXP,0,335,241.09,ruby,,
buyDragonXP_336,buyDragonXP,0,336,241.09,ruby,,
buyDragonXP_337,buyDragonXP,0,337,241.09,ruby,,
buyDragonXP_338,buyDragonXP,0,338,241.09,ruby,,
buyDragonXP_339,buyDragonXP,0,339,241.09,ruby,,
buyDragonXP_340,buyDragonXP,0,340,241.09,ruby,,
buyDragonXP_341,buyDragonXP,0,341,241.09,ruby,,
buyDragonXP_342,buyDragonXP,0,342,241.09,ruby,,
buyDragonXP_343,buyDragonXP,0,343,241.09,ruby,,
buyDragonXP_344,buyDragonXP,0,344,241.09,ruby,,
buyDragonXP_345,buyDragonXP,0,345,241.09,ruby,,
buyDragonXP_346,buyDragonXP,0,346,241.09,ruby,,
buyDragonXP_347,buyDragonXP,0,347,241.09,ruby,,
buyDragonXP_348,buyDragonXP,0,348,241.09,ruby,,
buyDragonXP_349,buyDragonXP,0,349,241.09,ruby,,
buyDragonXP_350,buyDragonXP,0,350,241.09,ruby,,
buyDragonXP_351,buyDragonXP,0,351,241.09,ruby,,
buyDragonXP_352,buyDragonXP,0,352,241.09,ruby,,
buyDragonXP_353,buyDragonXP,0,353,241.09,ruby,,
buyDragonXP_354,buyDragonXP,0,354,241.09,ruby,,
buyDragonXP_355,buyDragonXP,0,355,241.09,ruby,,
buyDragonXP_356,buyDragonXP,0,356,241.09,ruby,,
buyDragonXP_357,buyDragonXP,0,357,241.09,ruby,,
buyDragonXP_358,buyDragonXP,0,358,241.09,ruby,,
buyDragonXP_359,buyDragonXP,0,359,241.09,ruby,,
buyDragonXP_360,buyDragonXP,0,360,241.09,ruby,,
buyDragonXP_361,buyDragonXP,0,361,241.09,ruby,,
buyDragonXP_362,buyDragonXP,0,362,241.09,ruby,,
buyDragonXP_363,buyDragonXP,0,363,241.09,ruby,,
buyDragonXP_364,buyDragonXP,0,364,241.09,ruby,,
buyDragonXP_365,buyDragonXP,0,365,241.09,ruby,,
buyDragonXP_366,buyDragonXP,0,366,241.09,ruby,,
buyDragonXP_367,buyDragonXP,0,367,241.09,ruby,,
buyDragonXP_368,buyDragonXP,0,368,241.09,ruby,,
buyDragonXP_369,buyDragonXP,0,369,241.09,ruby,,
buyDragonXP_370,buyDragonXP,0,370,241.09,ruby,,
buyDragonXP_371,buyDragonXP,0,371,241.09,ruby,,
buyDragonXP_372,buyDragonXP,0,372,241.09,ruby,,
buyDragonXP_373,buyDragonXP,0,373,241.09,ruby,,
buyDragonXP_374,buyDragonXP,0,374,241.09,ruby,,
buyDragonXP_375,buyDragonXP,0,375,241.09,ruby,,
buyDragonXP_376,buyDragonXP,0,376,241.09,ruby,,
buyDragonXP_377,buyDragonXP,0,377,241.09,ruby,,
buyDragonXP_378,buyDragonXP,0,378,241.09,ruby,,
buyDragonXP_379,buyDragonXP,0,379,241.09,ruby,,
buyDragonXP_380,buyDragonXP,0,380,241.09,ruby,,
buyDragonXP_381,buyDragonXP,0,381,241.09,ruby,,
buyDragonXP_382,buyDragonXP,0,382,241.09,ruby,,
buyDragonXP_383,buyDragonXP,0,383,241.09,ruby,,
buyDragonXP_384,buyDragonXP,0,384,241.09,ruby,,
buyDragonXP_385,buyDragonXP,0,385,241.09,ruby,,
buyDragonXP_386,buyDragonXP,0,386,241.09,ruby,,
buyDragonXP_387,buyDragonXP,0,387,241.09,ruby,,
buyDragonXP_388,buyDragonXP,0,388,241.09,ruby,,
buyDragonXP_389,buyDragonXP,0,389,241.09,ruby,,
buyDragonXP_390,buyDragonXP,0,390,241.09,ruby,,
buyDragonXP_391,buyDragonXP,0,391,241.09,ruby,,
buyDragonXP_392,buyDragonXP,0,392,241.09,ruby,,
buyDragonXP_393,buyDragonXP,0,393,241.09,ruby,,
buyDragonXP_394,buyDragonXP,0,394,241.09,ruby,,
buyDragonXP_395,buyDragonXP,0,395,241.09,ruby,,
buyDragonXP_396,buyDragonXP,0,396,241.09,ruby,,
buyDragonXP_397,buyDragonXP,0,397,241.09,ruby,,
buyDragonXP_398,buyDragonXP,0,398,241.09,ruby,,
buyDragonXP_399,buyDragonXP,0,399,241.09,ruby,,
buyDragonXP_400,buyDragonXP,0,400,241.09,ruby,,
buyDragonXP_401,buyDragonXP,0,401,241.09,ruby,,
buyDragonXP_402,buyDragonXP,0,402,241.09,ruby,,
buyDragonXP_403,buyDragonXP,0,403,241.09,ruby,,
buyDragonXP_404,buyDragonXP,0,404,241.09,ruby,,
buyDragonXP_405,buyDragonXP,0,405,241.09,ruby,,
buyDragonXP_406,buyDragonXP,0,406,241.09,ruby,,
buyDragonXP_407,buyDragonXP,0,407,241.09,ruby,,
buyDragonXP_408,buyDragonXP,0,408,241.09,ruby,,
buyDragonXP_409,buyDragonXP,0,409,241.09,ruby,,
buyDragonXP_410,buyDragonXP,0,410,241.09,ruby,,
buyDragonXP_411,buyDragonXP,0,411,241.09,ruby,,
buyDragonXP_412,buyDragonXP,0,412,241.09,ruby,,
buyDragonXP_413,buyDragonXP,0,413,241.09,ruby,,
buyDragonXP_414,buyDragonXP,0,414,241.09,ruby,,
buyDragonXP_415,buyDragonXP,0,415,241.09,ruby,,
buyDragonXP_416,buyDragonXP,0,416,241.09,ruby,,
buyDragonXP_417,buyDragonXP,0,417,241.09,ruby,,
buyDragonXP_418,buyDragonXP,0,418,241.09,ruby,,
buyDragonXP_419,buyDragonXP,0,419,241.09,ruby,,
buyDragonXP_420,buyDragonXP,0,420,241.09,ruby,,
buyDragonXP_421,buyDragonXP,0,421,241.09,ruby,,
buyDragonXP_422,buyDragonXP,0,422,241.09,ruby,,
buyDragonXP_423,buyDragonXP,0,423,241.09,ruby,,
buyDragonXP_424,buyDragonXP,0,424,241.09,ruby,,
buyDragonXP_425,buyDragonXP,0,425,241.09,ruby,,
buyDragonXP_426,buyDragonXP,0,426,241.09,ruby,,
buyDragonXP_427,buyDragonXP,0,427,241.09,ruby,,
buyDragonXP_428,buyDragonXP,0,428,241.09,ruby,,
buyDragonXP_429,buyDragonXP,0,429,241.09,ruby,,
buyDragonXP_430,buyDragonXP,0,430,241.09,ruby,,
buyDragonXP_431,buyDragonXP,0,431,241.09,ruby,,
buyDragonXP_432,buyDragonXP,0,432,241.09,ruby,,
buyDragonXP_433,buyDragonXP,0,433,241.09,ruby,,
buyDragonXP_434,buyDragonXP,0,434,241.09,ruby,,
buyDragonXP_435,buyDragonXP,0,435,241.09,ruby,,
buyDragonXP_436,buyDragonXP,0,436,241.09,ruby,,
buyDragonXP_437,buyDragonXP,0,437,241.09,ruby,,
buyDragonXP_438,buyDragonXP,0,438,241.09,ruby,,
buyDragonXP_439,buyDragonXP,0,439,241.09,ruby,,
buyDragonXP_440,buyDragonXP,0,440,241.09,ruby,,
buyDragonXP_441,buyDragonXP,0,441,241.09,ruby,,
buyDragonXP_442,buyDragonXP,0,442,241.09,ruby,,
buyDragonXP_443,buyDragonXP,0,443,241.09,ruby,,
buyDragonXP_444,buyDragonXP,0,444,241.09,ruby,,
buyDragonXP_445,buyDragonXP,0,445,241.09,ruby,,
buyDragonXP_446,buyDragonXP,0,446,241.09,ruby,,
buyDragonXP_447,buyDragonXP,0,447,241.09,ruby,,
buyDragonXP_448,buyDragonXP,0,448,241.09,ruby,,
buyDragonXP_449,buyDragonXP,0,449,241.09,ruby,,
buyDragonXP_450,buyDragonXP,0,450,241.09,ruby,,
buyDragonXP_451,buyDragonXP,0,451,241.09,ruby,,
buyDragonXP_452,buyDragonXP,0,452,241.09,ruby,,
buyDragonXP_453,buyDragonXP,0,453,241.09,ruby,,
buyDragonXP_454,buyDragonXP,0,454,241.09,ruby,,
buyDragonXP_455,buyDragonXP,0,455,241.09,ruby,,
buyDragonXP_456,buyDragonXP,0,456,241.09,ruby,,
buyDragonXP_457,buyDragonXP,0,457,241.09,ruby,,
buyDragonXP_458,buyDragonXP,0,458,241.09,ruby,,
buyDragonXP_459,buyDragonXP,0,459,241.09,ruby,,
buyDragonXP_460,buyDragonXP,0,460,241.09,ruby,,
buyDragonXP_461,buyDragonXP,0,461,241.09,ruby,,
buyDragonXP_462,buyDragonXP,0,462,241.09,ruby,,
buyDragonXP_463,buyDragonXP,0,463,241.09,ruby,,
buyDragonXP_464,buyDragonXP,0,464,241.09,ruby,,
buyDragonXP_465,buyDragonXP,0,465,241.09,ruby,,
buyDragonXP_466,buyDragonXP,0,466,241.09,ruby,,
buyDragonXP_467,buyDragonXP,0,467,241.09,ruby,,
buyDragonXP_468,buyDragonXP,0,468,241.09,ruby,,
buyDragonXP_469,buyDragonXP,0,469,241.09,ruby,,
buyDragonXP_470,buyDragonXP,0,470,241.09,ruby,,
buyDragonXP_471,buyDragonXP,0,471,241.09,ruby,,
buyDragonXP_472,buyDragonXP,0,472,241.09,ruby,,
buyDragonXP_473,buyDragonXP,0,473,241.09,ruby,,
buyDragonXP_474,buyDragonXP,0,474,241.09,ruby,,
buyDragonXP_475,buyDragonXP,0,475,241.09,ruby,,
buyDragonXP_476,buyDragonXP,0,476,241.09,ruby,,
buyDragonXP_477,buyDragonXP,0,477,241.09,ruby,,
buyDragonXP_478,buyDragonXP,0,478,241.09,ruby,,
buyDragonXP_479,buyDragonXP,0,479,241.09,ruby,,
buyDragonXP_480,buyDragonXP,0,480,241.09,ruby,,
buyDragonXP_481,buyDragonXP,0,481,241.09,ruby,,
buyDragonXP_482,buyDragonXP,0,482,241.09,ruby,,
buyDragonXP_483,buyDragonXP,0,483,241.09,ruby,,
buyDragonXP_484,buyDragonXP,0,484,241.09,ruby,,
buyDragonXP_485,buyDragonXP,0,485,241.09,ruby,,
buyDragonXP_486,buyDragonXP,0,486,241.09,ruby,,
buyDragonXP_487,buyDragonXP,0,487,241.09,ruby,,
buyDragonXP_488,buyDragonXP,0,488,241.09,ruby,,
buyDragonXP_489,buyDragonXP,0,489,241.09,ruby,,
buyDragonXP_490,buyDragonXP,0,490,241.09,ruby,,
buyDragonXP_491,buyDragonXP,0,491,241.09,ruby,,
buyDragonXP_492,buyDragonXP,0,492,241.09,ruby,,
buyDragonXP_493,buyDragonXP,0,493,241.09,ruby,,
buyDragonXP_494,buyDragonXP,0,494,241.09,ruby,,
buyDragonXP_495,buyDragonXP,0,495,241.09,ruby,,
buyDragonXP_496,buyDragonXP,0,496,241.09,ruby,,
buyDragonXP_497,buyDragonXP,0,497,241.09,ruby,,
buyDragonXP_498,buyDragonXP,0,498,241.09,ruby,,
buyDragonXP_499,buyDragonXP,0,499,241.09,ruby,,
buyDragonXP_500,buyDragonXP,0,500,241.09,ruby,,
buyDragonXP_501,buyDragonXP,0,501,241.09,ruby,,
buyDragonXP_502,buyDragonXP,0,502,241.09,ruby,,
buyDragonXP_503,buyDragonXP,0,503,241.09,ruby,,
buyDragonXP_504,buyDragonXP,0,504,241.09,ruby,,
buyDragonXP_505,buyDragonXP,0,505,241.09,ruby,,
buyDragonXP_506,buyDragonXP,0,506,241.09,ruby,,
buyDragonXP_507,buyDragonXP,0,507,241.09,ruby,,
buyDragonXP_508,buyDragonXP,0,508,241.09,ruby,,
buyDragonXP_509,buyDragonXP,0,509,241.09,ruby,,
buyDragonXP_510,buyDragonXP,0,510,241.09,ruby,,
buyDragonXP_511,buyDragonXP,0,511,241.09,ruby,,
buyDragonXP_512,buyDragonXP,0,512,241.09,ruby,,
buyDragonXP_513,buyDragonXP,0,513,241.09,ruby,,
buyDragonXP_514,buyDragonXP,0,514,241.09,ruby,,
buyDragonXP_515,buyDragonXP,0,515,241.09,ruby,,
buyDragonXP_516,buyDragonXP,0,516,241.09,ruby,,
buyDragonXP_517,buyDragonXP,0,517,241.09,ruby,,
buyDragonXP_518,buyDragonXP,0,518,241.09,ruby,,
buyDragonXP_519,buyDragonXP,0,519,241.09,ruby,,
buyDragonXP_520,buyDragonXP,0,520,241.09,ruby,,
buyDragonXP_521,buyDragonXP,0,521,241.09,ruby,,
buyDragonXP_522,buyDragonXP,0,522,241.09,ruby,,
buyDragonXP_523,buyDragonXP,0,523,241.09,ruby,,
buyDragonXP_524,buyDragonXP,0,524,241.09,ruby,,
buyDragonXP_525,buyDragonXP,0,525,241.09,ruby,,
buyDragonXP_526,buyDragonXP,0,526,241.09,ruby,,
buyDragonXP_527,buyDragonXP,0,527,241.09,ruby,,
buyDragonXP_528,buyDragonXP,0,528,241.09,ruby,,
buyDragonXP_529,buyDragonXP,0,529,241.09,ruby,,
buyDragonXP_530,buyDragonXP,0,530,241.09,ruby,,
buyDragonXP_531,buyDragonXP,0,531,241.09,ruby,,
buyDragonXP_532,buyDragonXP,0,532,241.09,ruby,,
buyDragonXP_533,buyDragonXP,0,533,241.09,ruby,,
buyDragonXP_534,buyDragonXP,0,534,241.09,ruby,,
buyDragonXP_535,buyDragonXP,0,535,241.09,ruby,,
buyDragonXP_536,buyDragonXP,0,536,241.09,ruby,,
buyDragonXP_537,buyDragonXP,0,537,241.09,ruby,,
buyDragonXP_538,buyDragonXP,0,538,241.09,ruby,,
buyDragonXP_539,buyDragonXP,0,539,241.09,ruby,,
buyDragonXP_540,buyDragonXP,0,540,241.09,ruby,,
buyDragonXP_541,buyDragonXP,0,541,241.09,ruby,,
buyDragonXP_542,buyDragonXP,0,542,241.09,ruby,,
buyDragonXP_543,buyDragonXP,0,543,241.09,ruby,,
buyDragonXP_544,buyDragonXP,0,544,241.09,ruby,,
buyDragonXP_545,buyDragonXP,0,545,241.09,ruby,,
buyDragonXP_546,buyDragonXP,0,546,241.09,ruby,,
buyDragonXP_547,buyDragonXP,0,547,241.09,ruby,,
buyDragonXP_548,buyDragonXP,0,548,241.09,ruby,,
buyDragonXP_549,buyDragonXP,0,549,241.09,ruby,,
buyDragonXP_550,buyDragonXP,0,550,241.09,ruby,,
buyDragonXP_551,buyDragonXP,0,551,241.09,ruby,,
buyDragonXP_552,buyDragonXP,0,552,241.09,ruby,,
buyDragonXP_553,buyDragonXP,0,553,241.09,ruby,,
buyDragonXP_554,buyDragonXP,0,554,241.09,ruby,,
buyDragonXP_555,buyDragonXP,0,555,241.09,ruby,,
buyDragonXP_556,buyDragonXP,0,556,241.09,ruby,,
buyDragonXP_557,buyDragonXP,0,557,241.09,ruby,,
buyDragonXP_558,buyDragonXP,0,558,241.09,ruby,,
buyDragonXP_559,buyDragonXP,0,559,241.09,ruby,,
buyDragonXP_560,buyDragonXP,0,560,241.09,ruby,,
buyDragonXP_561,buyDragonXP,0,561,241.09,ruby,,
buyDragonXP_562,buyDragonXP,0,562,241.09,ruby,,
buyDragonXP_563,buyDragonXP,0,563,241.09,ruby,,
buyDragonXP_564,buyDragonXP,0,564,241.09,ruby,,
buyDragonXP_565,buyDragonXP,0,565,241.09,ruby,,
buyDragonXP_566,buyDragonXP,0,566,241.09,ruby,,
buyDragonXP_567,buyDragonXP,0,567,241.09,ruby,,
buyDragonXP_568,buyDragonXP,0,568,241.09,ruby,,
buyDragonXP_569,buyDragonXP,0,569,241.09,ruby,,
buyDragonXP_570,buyDragonXP,0,570,241.09,ruby,,
buyDragonXP_571,buyDragonXP,0,571,241.09,ruby,,
buyDragonXP_572,buyDragonXP,0,572,241.09,ruby,,
buyDragonXP_573,buyDragonXP,0,573,241.09,ruby,,
buyDragonXP_574,buyDragonXP,0,574,241.09,ruby,,
buyDragonXP_575,buyDragonXP,0,575,241.09,ruby,,
buyDragonXP_576,buyDragonXP,0,576,241.09,ruby,,
buyDragonXP_577,buyDragonXP,0,577,241.09,ruby,,
buyDragonXP_578,buyDragonXP,0,578,241.09,ruby,,
buyDragonXP_579,buyDragonXP,0,579,241.09,ruby,,
buyDragonXP_580,buyDragonXP,0,580,241.09,ruby,,
buyDragonXP_581,buyDragonXP,0,581,241.09,ruby,,
buyDragonXP_582,buyDragonXP,0,582,241.09,ruby,,
buyDragonXP_583,buyDragonXP,0,583,241.09,ruby,,
buyDragonXP_584,buyDragonXP,0,584,241.09,ruby,,
buyDragonXP_585,buyDragonXP,0,585,241.09,ruby,,
buyDragonXP_586,buyDragonXP,0,586,241.09,ruby,,
buyDragonXP_587,buyDragonXP,0,587,241.09,ruby,,
buyDragonXP_588,buyDragonXP,0,588,241.09,ruby,,
buyDragonXP_589,buyDragonXP,0,589,241.09,ruby,,
buyDragonXP_590,buyDragonXP,0,590,241.09,ruby,,
buyDragonXP_591,buyDragonXP,0,591,241.09,ruby,,
buyDragonXP_592,buyDragonXP,0,592,241.09,ruby,,
buyDragonXP_593,buyDragonXP,0,593,241.09,ruby,,
buyDragonXP_594,buyDragonXP,0,594,241.09,ruby,,
buyDragonXP_595,buyDragonXP,0,595,241.09,ruby,,
buyDragonXP_596,buyDragonXP,0,596,241.09,ruby,,
buyDragonXP_597,buyDragonXP,0,597,241.09,ruby,,
buyDragonXP_598,buyDragonXP,0,598,241.09,ruby,,
buyDragonXP_599,buyDragonXP,0,599,241.09,ruby,,
buyDragonXP_600,buyDragonXP,0,600,241.09,ruby,,
buyDragonXP_601,buyDragonXP,0,601,241.09,ruby,,
buyDragonXP_602,buyDragonXP,0,602,241.09,ruby,,
buyDragonXP_603,buyDragonXP,0,603,241.09,ruby,,
buyDragonXP_604,buyDragonXP,0,604,241.09,ruby,,
buyDragonXP_605,buyDragonXP,0,605,241.09,ruby,,
buyDragonXP_606,buyDragonXP,0,606,241.09,ruby,,
buyDragonXP_607,buyDragonXP,0,607,241.09,ruby,,
buyDragonXP_608,buyDragonXP,0,608,241.09,ruby,,
buyDragonXP_609,buyDragonXP,0,609,241.09,ruby,,
buyDragonXP_610,buyDragonXP,0,610,241.09,ruby,,
buyDragonXP_611,buyDragonXP,0,611,241.09,ruby,,
buyDragonXP_612,buyDragonXP,0,612,241.09,ruby,,
buyDragonXP_613,buyDragonXP,0,613,241.09,ruby,,
buyDragonXP_614,buyDragonXP,0,614,241.09,ruby,,
buyDragonXP_615,buyDragonXP,0,615,241.09,ruby,,
buyDragonXP_616,buyDragonXP,0,616,241.09,ruby,,
buyDragonXP_617,buyDragonXP,0,617,241.09,ruby,,
buyDragonXP_618,buyDragonXP,0,618,241.09,ruby,,
buyDragonXP_619,buyDragonXP,0,619,241.09,ruby,,
buyDragonXP_620,buyDragonXP,0,620,241.09,ruby,,
buyDragonXP_621,buyDragonXP,0,621,241.09,ruby,,
buyDragonXP_622,buyDragonXP,0,622,241.09,ruby,,
buyDragonXP_623,buyDragonXP,0,623,241.09,ruby,,
buyDragonXP_624,buyDragonXP,0,624,241.09,ruby,,
buyDragonXP_625,buyDragonXP,0,625,241.09,ruby,,
buyDragonXP_626,buyDragonXP,0,626,241.09,ruby,,
buyDragonXP_627,buyDragonXP,0,627,241.09,ruby,,
buyDragonXP_628,buyDragonXP,0,628,241.09,ruby,,
buyDragonXP_629,buyDragonXP,0,629,241.09,ruby,,
buyDragonXP_630,buyDragonXP,0,630,241.09,ruby,,
buyDragonXP_631,buyDragonXP,0,631,241.09,ruby,,
buyDragonXP_632,buyDragonXP,0,632,241.09,ruby,,
buyDragonXP_633,buyDragonXP,0,633,241.09,ruby,,
buyDragonXP_634,buyDragonXP,0,634,241.09,ruby,,
buyDragonXP_635,buyDragonXP,0,635,241.09,ruby,,
buyDragonXP_636,buyDragonXP,0,636,241.09,ruby,,
buyDragonXP_637,buyDragonXP,0,637,241.09,ruby,,
buyDragonXP_638,buyDragonXP,0,638,241.09,ruby,,
buyDragonXP_639,buyDragonXP,0,639,241.09,ruby,,
buyDragonXP_640,buyDragonXP,0,640,241.09,ruby,,
buyDragonXP_641,buyDragonXP,0,641,241.09,ruby,,
buyDragonXP_642,buyDragonXP,0,642,241.09,ruby,,
buyDragonXP_643,buyDragonXP,0,643,241.09,ruby,,
buyDragonXP_644,buyDragonXP,0,644,241.09,ruby,,
buyDragonXP_645,buyDragonXP,0,645,241.09,ruby,,
buyDragonXP_646,buyDragonXP,0,646,241.09,ruby,,
buyDragonXP_647,buyDragonXP,0,647,241.09,ruby,,
buyDragonXP_648,buyDragonXP,0,648,241.09,ruby,,
buyDragonXP_649,buyDragonXP,0,649,241.09,ruby,,
buyDragonXP_650,buyDragonXP,0,650,241.09,ruby,,
buyDragonXP_651,buyDragonXP,0,651,241.09,ruby,,
buyDragonXP_652,buyDragonXP,0,652,241.09,ruby,,
buyDragonXP_653,buyDragonXP,0,653,241.09,ruby,,
buyDragonXP_654,buyDragonXP,0,654,241.09,ruby,,
buyDragonXP_655,buyDragonXP,0,655,241.09,ruby,,
buyDragonXP_656,buyDragonXP,0,656,241.09,ruby,,
buyDragonXP_657,buyDragonXP,0,657,241.09,ruby,,
buyDragonXP_658,buyDragonXP,0,658,241.09,ruby,,
buyDragonXP_659,buyDragonXP,0,659,241.09,ruby,,
buyDragonXP_660,buyDragonXP,0,660,241.09,ruby,,
buyDragonXP_661,buyDragonXP,0,661,241.09,ruby,,
buyDragonXP_662,buyDragonXP,0,662,241.09,ruby,,
buyDragonXP_663,buyDragonXP,0,663,241.09,ruby,,
buyDragonXP_664,buyDragonXP,0,664,241.09,ruby,,
buyDragonXP_665,buyDragonXP,0,665,241.09,ruby,,
buyDragonXP_666,buyDragonXP,0,666,241.09,ruby,,
buyDragonXP_667,buyDragonXP,0,667,241.09,ruby,,
buyDragonXP_668,buyDragonXP,0,668,241.09,ruby,,
buyDragonXP_669,buyDragonXP,0,669,241.09,ruby,,
buyDragonXP_670,buyDragonXP,0,670,241.09,ruby,,
buyDragonXP_671,buyDragonXP,0,671,241.09,ruby,,
buyDragonXP_672,buyDragonXP,0,672,241.09,ruby,,
buyDragonXP_673,buyDragonXP,0,673,241.09,ruby,,
buyDragonXP_674,buyDragonXP,0,674,241.09,ruby,,
buyDragonXP_675,buyDragonXP,0,675,241.09,ruby,,
buyDragonXP_676,buyDragonXP,0,676,241.09,ruby,,
buyDragonXP_677,buyDragonXP,0,677,241.09,ruby,,
buyDragonXP_678,buyDragonXP,0,678,241.09,ruby,,
buyDragonXP_679,buyDragonXP,0,679,241.09,ruby,,
buyDragonXP_680,buyDragonXP,0,680,241.09,ruby,,
buyDragonXP_681,buyDragonXP,0,681,241.09,ruby,,
buyDragonXP_682,buyDragonXP,0,682,241.09,ruby,,
buyDragonXP_683,buyDragonXP,0,683,241.09,ruby,,
buyDragonXP_684,buyDragonXP,0,684,241.09,ruby,,
buyDragonXP_685,buyDragonXP,0,685,241.09,ruby,,
buyDragonXP_686,buyDragonXP,0,686,241.09,ruby,,
buyDragonXP_687,buyDragonXP,0,687,241.09,ruby,,
buyDragonXP_688,buyDragonXP,0,688,241.09,ruby,,
buyDragonXP_689,buyDragonXP,0,689,241.09,ruby,,
buyDragonXP_690,buyDragonXP,0,690,241.09,ruby,,
buyDragonXP_691,buyDragonXP,0,691,241.09,ruby,,
buyDragonXP_692,buyDragonXP,0,692,241.09,ruby,,
buyDragonXP_693,buyDragonXP,0,693,241.09,ruby,,
buyDragonXP_694,buyDragonXP,0,694,241.09,ruby,,
buyDragonXP_695,buyDragonXP,0,695,241.09,ruby,,
buyDragonXP_696,buyDragonXP,0,696,241.09,ruby,,
buyDragonXP_697,buyDragonXP,0,697,241.09,ruby,,
