identifier,prerequisites,steps,fallThroughs,achievementDescription,isTutorial,isRuneTutorial,inBundle,characterThumbnail,currencyRewardString,rewardIdentifier,visible,isXGameAchievement,featureUnlockOptions,splitTestOptions,priority,showGoButton,showNewArrow,isEvent,comments,shouldReportToTune,shouldReportToFB,dontRewardOnFallThrough,isMainQuestAchievement,shouldReactivatePrerequisites,h
finishBallista,level999,finishBallistaStep,,,0,,,image_quest_03.png,,,0,,,,1001,0,0,0,You've finished your ballista,,,,,,
destroyEnemyTowers,level999,destroyEnemyTowersStep,,,0,,,image_quest_03.png,ruby:50,,0,,,,1001,1,0,0,"Congratulations, you've proven your dominance!",,,,,,
haveT1C2WIDragonEgg,tutorialUseBreeder1,haveT1C2WIDragonEggStep,haveT1C2WIDragon,,0,,,image_quest_03.png,,,0,,,,1001,0,0,0,Breed Zin,,,,,,
haveT1C2WIDragon,tutorialUseBreeder1,haveT1C2WIDragonStep,,,0,,,image_quest_03.png,,,0,,,,1001,1,0,0,Breed Zin,,,,,,
getLeviathanEgg,level999,getLeviathanEggStep,haveT1C1SEdragon,,0,,,image_quest_03.png,,,0,,,,1999,1,0,0,get Leviathan. Breed Leviathan,,,,,,
hatchLeviathanEgg,level999,hatchLeviathanEggStep,haveT1C1SEdragon,,0,,,image_quest_03.png,,,0,,,,1999,1,0,0,Incubate Leviathan,,,,,,
march6Event,level07,march6EventStep,,,0,,,image_quest_03.png,,,1,,,,500,1,1,1,event for march 13. Lord Gustav is pleased with your offering!,,,,,,
march27BreederEvent,level06,march27BreederEventStep,,,0,,,image_quest_03.png,,,1,,,,500,1,1,1,event for march 27. Great job on Breeding so many dragons!,,,,,,
breedingCastleFix,altTutorialPve03Finish,breedingCastleFixStep,breedingCastleFixFT,,0,,,image_quest_03.png,,,0,,,,0,0,0,0,Breeding Castle for players who didn't get the tutorial,,,,,,
breedingCastleFixFT,,breedingCastleFixFTStep,,,0,,,image_quest_03.png,,,0,,,,0,0,0,0,Breeding Castle for players who didn't get the tutorial,,,,,,
haveT1C1SEegg,,haveT1C1SEeggStep,,,0,,,image_quest_03.png,,,0,,,,0,0,0,0,Hatch Leviathan!,,,,,,
haveT1C3HFegg,,haveT1C3HFeggStep,,,0,,,image_quest_03.png,,,0,,,,0,0,0,0,Hatch Kastor!,,,,,,
finishBreederMasterQuest2,bothTutorialBreederMission02Start,finishBreederMasterQuest2Step,bothTutorialBreederMission02Finish,,0,,,image_quest_03.png,,,0,,,,0,0,0,0,Complete 2 missions,,,,,,
finishBreederMasterQuest3,finishBreederMasterQuest2,finishBreederMasterQuest3Step,questDragon08FT,,0,,,image_quest_03.png,,,0,,,,0,0,0,0,Complete 3 missions,,,,,,
finishBreederMasterQuest4,finishBreederMasterQuest3,finishBreederMasterQuest4Step,questDragon08FT,,0,,,image_quest_03.png,,,0,,,,0,0,0,0,Complete 4 missions,,,,,,
finishBreederMasterQuest5,finishBreederMasterQuest4,finishBreederMasterQuest5Step,questDragon08FT,,0,,,image_quest_03.png,,,0,,,,0,0,0,0,Complete 5 missions,,,,,,
finishBreederMasterQuest6,finishBreederMasterQuest5,finishBreederMasterQuest6Step,questDragon08FT,Complete 6 missions,0,,,image_quest_03.png,,,0,,,,0,0,0,0,,,,,,,
finishBreederMasterQuest7,finishBreederMasterQuest6,finishBreederMasterQuest7Step,questDragon08FT,,0,,,image_quest_03.png,,,0,,,,0,0,0,0,Complete 7 missions,,,,,,
finishBreederMasterQuest8,finishBreederMasterQuest7,finishBreederMasterQuest8Step,questDragon08FT,,0,,,image_quest_03.png,,,0,,,,0,0,0,0,Complete 8 missions,,,,,,
finishBreederMasterQuest9,finishBreederMasterQuest8,finishBreederMasterQuest9Step,questDragon08FT,,0,,,image_quest_03.png,,,0,,,,0,0,0,0,Complete 9 missions,,,,,,
finishBreederMasterQuest10,finishBreederMasterQuest9,finishBreederMasterQuest10Step,questDragon08FT,Complete 10 missions,,,,image_quest_03.png,,,,,,,,,,,,,,,,,
upgradeBuildings0303,questUpgradeTowerLevel03,upgradeBuildings0303Step,,,0,,,image_quest_03.png,,expediteConsumable0,1,,,,1400,0,0,0,Upgrade 3 Defense Towers to Level 3,,,,,,
upgradeBuildings0404,upgradeBuildings0303,upgradeBuildings0404Step,,,0,,,image_quest_03.png,,expediteConsumable1,1,,,,1400,0,0,0,Upgrade 4 Defense Towers to Level 4,,,,,,
upgradeBuildings0505,upgradeBuildings0404,upgradeBuildings0505Step,,,0,,,image_quest_03.png,,expediteConsumable1a,1,,,,1400,0,0,0,Upgrade 5 Defense Towers to Level 5,,,,,,
upgradeBuildings0605,upgradeBuildings0505,upgradeBuildings0605Step,,,0,,,image_quest_03.png,,expediteConsumable1a,1,,,,900,0,0,0,Upgrade 5 Defense Towers to Level 6,,,,,,
upgradeBuildings0705,upgradeBuildings0605,upgradeBuildings0705Step,,,0,,,image_quest_03.png,,expediteConsumable1a,1,,,,900,0,0,0,Upgrade 5 Defense Towers to Level 7,,,,,,
upgradeBuildings0805,upgradeBuildings0705,upgradeBuildings0805Step,,,0,,,image_quest_03.png,,expediteConsumable1a,1,,,,900,0,0,0,Upgrade 5 Defense Towers to Level 8,,,,,,
upgradeBuildings0905,upgradeBuildings0805,upgradeBuildings0905Step,,,0,,,image_quest_03.png,,expediteConsumable1a,1,,,,900,0,0,0,Upgrade 5 Defense Towers to Level 9,,,,,,
upgradeBuildings1005,upgradeBuildings0905,upgradeBuildings1005Step,,,0,,,image_quest_03.png,,expediteConsumable2,1,,,,900,0,0,0,Upgrade 5 Defense Towers to Level 10,,,,,,
upgradeBuildings1105,upgradeBuildings1005,upgradeBuildings1105Step,,,0,,,image_quest_03.png,,expediteConsumable2,1,,,,900,0,0,0,Upgrade 5 Defense Towers to Level 11,,,,,,
upgradeBuildings1205,upgradeBuildings1105,upgradeBuildings1205Step,,,0,,,image_quest_03.png,,expediteConsumable2,1,,,,900,0,0,0,Upgrade 5 Defense Towers to Level 12,,,,,,
upgradeBuildings1305,upgradeBuildings1205,upgradeBuildings1305Step,,,0,,,image_quest_03.png,,expediteConsumable2,1,,,,900,0,0,0,Upgrade 5 Defense Towers to Level 13,,,,,,
upgradeBuildings1405,upgradeBuildings1305,upgradeBuildings1405Step,,,0,,,image_quest_03.png,,expediteConsumable2,1,,,,900,0,0,0,Upgrade 5 Defense Towers to Level 14,,,,,,
upgradeBuildings1505,upgradeBuildings1405,upgradeBuildings1505Step,,,0,,,image_quest_03.png,,expediteConsumable3,1,,,,900,0,0,0,Upgrade 5 Defense Towers to Level 15,,,,,,
upgradeBuildings1605,upgradeBuildings1505,upgradeBuildings1605Step,,,0,,,image_quest_03.png,,expediteConsumable3,1,,,,900,0,0,0,Upgrade 5 Defense Towers to Level 16,,,,,,
upgradeBuildings1705,upgradeBuildings1605,upgradeBuildings1705Step,,,0,,,image_quest_03.png,,expediteConsumable3,1,,,,900,0,0,0,Upgrade 5 Defense Towers to Level 17,,,,,,
upgradeBuildings1805,upgradeBuildings1705,upgradeBuildings1805Step,,,0,,,image_quest_03.png,,expediteConsumable3,1,,,,900,0,0,0,Upgrade 5 Defense Towers to Level 18,,,,,,
upgradeBuildings1905,upgradeBuildings1805,upgradeBuildings1905Step,,,0,,,image_quest_03.png,,expediteConsumable3,1,,,,900,0,0,0,Upgrade 5 Defense Towers to Level 19,,,,,,
upgradeBuildings2005,upgradeBuildings1905,upgradeBuildings2005Step,,,0,,,image_quest_03.png,,expediteConsumable3,1,,,,900,0,0,0,Upgrade 5 Defense Towers to Level 20,,,,,,
upgradeBuildings2105,upgradeBuildings2005,upgradeBuildings2105Step,,,0,,,image_quest_03.png,,expediteConsumable4,1,,,,900,0,0,0,Upgrade 5 Defense Towers to Level 21,,,,,,
upgradeBuildings2205,upgradeBuildings2105,upgradeBuildings2205Step,,,0,,,image_quest_03.png,,expediteConsumable4,1,,,,900,0,0,0,Upgrade 5 Defense Towers to Level 22,,,,,,
upgradeBuildings2305,upgradeBuildings2205,upgradeBuildings2305Step,,,0,,,image_quest_03.png,,expediteConsumable4,1,,,,900,0,0,0,Upgrade 5 Defense Towers to Level 23,,,,,,
upgradeBuildings2405,upgradeBuildings2305,upgradeBuildings2405Step,,,0,,,image_quest_03.png,,expediteConsumable4,1,,,,900,0,0,0,Upgrade 5 Defense Towers to Level 24,,,,,,
upgradeBuildings2505,upgradeBuildings2405,upgradeBuildings2505Step,,,0,,,image_quest_03.png,,expediteConsumable4,1,,,,900,0,0,0,Upgrade 5 Defense Towers to Level 25,,,,,,
tutorialHaveStoneDragon,tutorialStoneDragonEggReady,tutorialHaveStoneDragonStep,oldTutorialFinished,,1,,,image_quest_03.png,,increaseBuildingAttackConsumable1,1,,,,2900,1,1,0,Hatch Hext. Use Frigg to annihilate your enemies!,,,,,,
tutorialHaveStoneDragonFT,altTutorialStart,tutorialHaveStoneDragonStep,oldTutorialFinished,,1,,,image_quest_03.png,,,0,,,,0,0,0,0,Have Hext,,,,,,
questDragon001,tutorialHaveStoneDragon,questDragon001Step,,,0,,,image_quest_03.png,,,0,,,,0,0,1,0,Level up Hext. Attack and Train Hext to level 3!,,,,,,
questDragon00,,questDragon00Step,,,0,,,image_quest_03.png,,,0,,,,0,0,0,0,Get Zin. Have Hext,,,,,,
questDragon00a,tutorialCrossBreeding1|questDragon00|haveT1C2WIDragonEgg,questDragon00aStep,questDragon02HaveDragon,,0,,,image_quest_03.png,piercing:10,,0,,,,3000,1,1,0,Incubate Zin,,,,,,
questDragon00b,questDragon00a,questDragon00bStep,questDragon02HaveDragon,,0,,,image_quest_03.png,food:40,,1,,,,3000,1,1,0,Finish incubating Zin,,,,,,
questDragon01,questDragon00a,questDragon01Step,questDragon01FT,,0,,,image_quest_03.png,food:60,,1,,,,2500,0,1,0,Level up Zin to Breedable. Attack and Train Hext to level 3!,,,,,,
questDragon01FT,level999,questDragon01FTStep,,,0,,,image_quest_03.png,,,0,,,,0,0,1,0,Attack and Train Hext to level 3!,,,,,,
questDragon02,questDragon01|questDragon02HaveDragon,questDragon02Step,questDragon04HaveDragon,,0,,,image_quest_03.png,ruby:10,,1,,,,2600,1,1,0,Breed Leviathan. Breed Leviathan!,,,,,,
questDragon02HaveDragon,,questDragon02HaveDragonStep,,,0,,,image_quest_03.png,,,0,,,,0,0,0,0,Have Zin,,,,,,
questDragon03a,questDragon02HaveDragon|questDragon02,questDragon03aStep,,,0,,,image_quest_03.png,piercing:10,,0,,,,,,,,Incubate Leviathan,,,,,,
questDragon03,questDragon03a,questDragon03Step,questDragon03FT,,0,,,image_quest_03.png,ruby:5,,1,,,,2500,0,1,0,Level up Leviathan to Breedable. Attack and Train Zin to level 4!,,,,,,
questDragon03FT,level999,questDragon03FTStep,,,0,,,image_quest_03.png,,,0,,,,0,0,1,0,Attack and Train Zin to level 4!,,,,,,
questDragon04,questDragon03|questDragon04HaveDragon|finishBreederMasterQuest4,questDragon04Step,questDragon06HaveDragon,,0,,,image_quest_03.png,food:100,,1,,,,2600,1,1,0,Breed Aertrix. Breed Aertrix!,,,,,,
questDragon04HaveDragon,,questDragon04HaveDragonStep,,,0,,,image_quest_03.png,,,0,,,,0,0,0,0,Have Leviathan,,,,,,
questDragon05,questDragon04HaveDragon|questDragon04,questDragon05Step,questDragon05FT,,0,,,image_quest_03.png,ruby:10,,1,,,,2500,0,1,0,Level up Aetrix to Breedable. Attack and Train Leviathan to level 4!,,,,,,
questDragon05FT,level999,questDragon05FTStep,,,0,,,image_quest_03.png,,,0,,,,0,0,1,0,Attack and Train Leviathan to level 4!,,,,,,
questDragon06,questDragon05|questDragon06HaveDragon,questDragon06Step,questDragon07HaveDragon,,0,,,image_quest_03.png,ruby:5,,1,,,,2600,1,1,0,Breed Kastor. Breed Kastor!,,,,,,
questDragon06HaveDragon,,questDragon06HaveDragonStep,,,0,,,image_quest_03.png,,,0,,,,0,0,0,0,Have Aetrix,,,,,,
questDragon07,questDragon06HaveDragon|questDragon06,questDragon07Step,questDragon07FT,,0,,,image_quest_03.png,ruby:10,,1,,,,1750,0,1,0,Level up Kastor to Breedable. Attack and Train Aetrix to level 4!,,,,,,
questDragon07FT,level999,questDragon07FTStep,,,0,,,image_quest_03.png,,,0,,,,0,0,1,0,Attack and Train Aetrix to level 4!,,,,,,
questDragon07HaveDragon,,questDragon07HaveDragonStep,,Have Kastor,0,,,image_quest_03.png,,,0,,,,0,0,0,0,,,,,,,
questDragon08,questDragon07,questDragon08Step,questDragon08FT,,0,,,image_quest_03.png,ruby:5,,1,,,,1850,0,1,0,Breed Hantu. Breed Hantu!,,,,,,
questDragon08FT,,questDragon08FTStep,,,0,,,image_quest_03.png,,,0,,,,0,0,0,0,Have Hantu,,,,,,
questDragon009,questDragon08,questDragon009Step,,,0,,,image_quest_03.png,food:150,,1,,,,2150,0,1,0,Upgrade Hantu. Attack and Train Hantu to level 4!,,,,,,
questDragon09,questDragon009,questDragon09Step,,,0,,,image_quest_03.png,ruby:10,,1,,,,1800,0,1,0,Breed 2 purple dragons,,,,,,
questDragon10,questDragon09,questDragon10Step,,,0,,,image_quest_03.png,ruby:15,,1,,,,1750,0,1,0,Level up 2 purple dragons to 4. Level up 2 purple dragons to 6,,,,,,
questDragon11,questDragon10,questDragon11Step,,,0,,,image_quest_03.png,ruby:15,,1,,,,1800,0,1,0,Breed 5 purple dragons,,,,,,
questDragon12,questDragon11,questDragon12Step,,,0,,,image_quest_03.png,ruby:10,,1,,,,1000,0,1,0,Breed 2 blue dragons,,,,,,
questDragon13,questDragon12,questDragon13Step,,,0,,,image_quest_03.png,ruby:15,,1,,,,1000,0,1,0,Level up 2 blue dragons to 4. Level up 2 blue dragons to 6,,,,,,
questUpgradeCastle03,questDragon13,questUpgradeCastle03Step,,,0,,,image_quest_03.png,ruby:15,,1,,,,1000,0,1,0,Upgrade Breeding Castle to level 3,,,,,,
questDragon14,questUpgradeCastle03,questDragon14Step,,,0,,,image_quest_03.png,ruby:15,,1,,,,1000,0,1,0,Breed 5 blue dragons,,,,,,
questDragon15,questDragon13,questDragon15Step,,,0,,,image_quest_03.png,ruby:20,,1,,,,1000,0,1,0,3 Rare Expert Dragons,,,,,,
questDragon16,questDragon15,questDragon16Step,,,0,,,image_quest_03.png,ruby:25,,1,,,,1000,0,1,0,1 Epic Expert,,,,,,
questDragon17,questDragon14,questDragon17Step,,,0,,,image_quest_03.png,ruby:15,,1,,,,1000,0,1,0,Breed 2 orange dragons,,,,,,
questDragon18,questDragon17,questDragon18Step,,,0,,,image_quest_03.png,ruby:15,,1,,,,1000,0,1,0,Level up 2 orange dragons to 4. Level up 2 orange dragons to 6,,,,,,
questUpgradeCastle04,questDragon13,questUpgradeCastle04Step,,,0,,,image_quest_03.png,ruby:15,,1,,,,1000,0,1,0,Upgrade Breeding Castle to level 4,,,,,,
questDragon19,questDragon18,questDragon19Step,,,0,,,image_quest_03.png,ruby:15,,1,,,,1000,0,1,0,Breed 5 orange dragons,,,,,,
questDragon20,questDragon19,questDragon20Step,,,0,,,image_quest_03.png,ruby:15,,1,,,,1000,0,1,0,Breed 2 Legendary dragons,,,,,,
questDragon21,questDragon20,questDragon21Step,,,0,,,image_quest_03.png,ruby:30,,1,,,,1000,0,1,0,Breed 4 Legendary dragons,,,,,,
questDragon22,questDragon21,questDragon22Step,,,0,,,image_quest_03.png,ruby:50,,1,,,,1000,0,1,0,Breed 7 Legendary dragons,,,,,,
questDragon23,questDragon16,questDragon23Step,,,0,,,image_quest_03.png,ruby:50,,1,,,,1000,0,1,0,3 Epic Expert Dragons,,,,,,
questDragon24,questDragon23,questDragon24Step,,,0,,,image_quest_03.png,ruby:50,,1,,,,1000,0,1,0,6 Rare Expert Dragons,,,,,,
questDragon25,questDragon20|questDragon16,questDragon25Step,,,0,,,image_quest_03.png,ruby:100,,1,,,,1000,0,1,0,1 Legendary Expert Dragon,,,,,,
fixForChains,,fixForChainsStep,,,0,,,image_quest_03.png,,,0,,,,0,0,0,0,Fix for broken event chains. Reach Level 2,,,,,,
fixforChains2,,fixforChains2Step,,,0,,,image_quest_03.png,,,0,,,,0,0,0,0,Fix for broken event chains. Reach Level 2,,,,,,
questForge1,teachCraftingBoostsCollect,questForge1Step,,,0,,,image_quest_03.png,ruby:10,,1,,,,400,1,1,0,Forge 5 Items!,,,,,,
questForge2,questForge1,questForge2Step,,,0,,,image_quest_03.png,,healDragonConsumable,1,,,,400,1,1,0,Forge 20 Items!,,,,,,
questForge3,questForge2|level10,questForge3Step,,,0,,,image_quest_03.png,,expediteConsumable2,1,,,,400,1,1,0,Upgrade Forge to Level 2,,,,,,
questForge4,questForge3,questForge4Step,,,0,,,image_quest_03.png,,expediteConsumable3,1,,,,400,1,1,0,Forge 50 Items!,,,,,,
questForge5,questForge4|level16,questForge5Step,,,0,,,image_quest_03.png,,expediteConsumable3,1,,,,400,1,1,0,Upgrade Forge to Level 3,,,,,,
questForge6,questForge5,questForge6Step,,,0,,,image_quest_03.png,ruby:50,,1,,,,400,1,1,0,Forge 100 Items!,,,,,,
May1BreederEvent,level06,May1BreederEventStep,,,0,,,image_quest_03.png,,,1,,,,500,1,1,1,event for may1. Great job on Breeding so many dragons!,,,,,,
May1BreederEventResults,level06,May1BreederEventResultsStep,,,0,,,image_quest_03.png,,,1,,,,500,1,1,1,event for may1. Great job on Breeding so many dragons!,,,,,,
LTOdragonAchievementApril1,level06,LTOdragonAchievementAprilStep1,,,0,,,image_quest_03.png,,,1,,,,1200,0,1,1,Epic Domination April Prizes. Congratulations you've collected both new dragons!,,,,,,
LTOdragonAchievementApril2,level06,LTOdragonAchievementAprilStep2,,,0,,,image_quest_03.png,,,0,,,,1200,0,1,1,Epic Domination April Prizes. Congratulations you've collected both new dragons!,,,,,,
epicDominationApril,level06,epicDominationAprilStep,,,0,,,image_quest_03.png,,,1,,,,1300,1,1,1,Epic Domination April Event. Congratulations on crushing your enemies!,,,,,,
epicDominationAprilResults,level06,epicDominationAprilResultsStep,,,0,,,image_quest_03.png,,,1,,,,1100,1,0,1,Epic Domination April Event Results. Congratulations on crushing your enemies!,,,,,,
XpEventMay,level06,XpEventMayStep,,,0,,,image_quest_03.png,,,1,,,,1300,1,1,1,May xp event. Congratulations on training your dragon!,,,,,,
XpEventMayResults,level06,XpEventMayResultsStep,,,0,,,image_quest_03.png,,,1,,,,1100,1,0,1,May xp event results. Congratulations on training your dragon!,,,,,,
GauntletMay,level06,GauntletMayStep,,,0,,,image_quest_03.png,,,1,,,,1300,1,1,1,gauntlet may. Congratulations on defeating the Blackbloods!,,,,,,
GauntletMayResults,level06,GauntletMayResultsStep,,,0,,,image_quest_03.png,,,1,,,,1100,1,0,1,gauntlet may results. Congratulations on defeating the Blackbloods!,,,,,,
testLimitedTimeAchievement,level999,epicDominationJuneStep,,,0,,,image_quest_03.png,,,0,,,,1700,1,1,1,Limited time quest. Limited time description.,,,,,,
testLimitedTimeAchievement2,level999,level999Step,,,0,,,image_quest_03.png,ruby:10,,0,,,,1700,1,1,1,Limited time quest. Congratulations! We found a new egg in your upgraded castle!,,,,,,
facebook,level06,facebookStep,,,0,,,image_quest_03.png,ruby:10,,1,,,,1000,1,0,0,Facebook. Log in to Facebook!,,,,,,
testLTOdragonAchievement,level999,testLTOdragonAchievementStep,,,0,,,image_quest_03.png,,,0,,,,2000,1,1,1,test. Congratulations you've collected both new dragons!,,,,,,
BreedingEventJune,level06,BreedingEventJuneStep,,,0,,,image_quest_03.png,,,1,,,,1300,1,1,1,breed June. Congratulations on breeding so many dragons!,,,,,,
BreedingEventJuneResults,level06,BreedingEventJuneResultsStep,,,0,,,image_quest_03.png,,,1,,,,1100,1,0,1,breed June Results. Congratulations on breeding so many dragons!,,,,,,
GauntletEventJune,level06,GauntletEventJuneStep,,,0,,,image_quest_03.png,,,1,,,,1300,1,1,1,gauntlet June. Congratulations on defeating the Blackbloods!,,,,,,
GauntletEventJuneResults,level06,GauntletEventJuneResultsStep,,,0,,,image_quest_03.png,,,1,,,,1100,1,0,1,gauntlet June Results. Congratulations on defeating the Blackbloods!,,,,,,
epicDominationJuneSentry,level06,epicDominationJuneSentryStep,,,0,,,image_quest_03.png,,,1,,,,1300,1,1,1,Epic Domination June Event Sentry. Congratulations on building the ultimate sentry!,,,,,,
epicDominationJune,level06,epicDominationJuneStep,,,0,,,image_quest_03.png,,,1,,,,1300,1,1,1,Epic Domination April Event. Congratulations on crushing your enemies!,,,,,,
epicDominationJuneResults,level06,epicDominationJuneResultsStep,,,0,,,image_quest_03.png,,,1,,,,1100,1,0,1,Epic Domination April Event Results. Congratulations on crushing your enemies!,,,,,,
portraitBodyguard,level999,portraitBodyguardStep,,Event Reward,0,,,image_quest_03.png,,,0,,,,0,0,0,0,Reward for June Epic,,,,,,
portraitCorruptSorcerer,level999,portraitCorruptSorcererStep,,Event Reward,0,,,image_quest_03.png,,,0,,,,0,0,0,0,Reward for June Epic,,,,,,
epicDominationJuneResults2,level06,epicDominationJuneResults2Step,,,0,,,image_quest_03.png,,,1,,,,1100,1,0,1,Epic Domination April Event Results. Congratulations on crushing your enemies!,,,,,,
epicDominationSorry,level999,epicDominationSorryStep,,,0,,,image_quest_03.png,,june_epic_apology,0,,,,1000,1,0,0,gift for epic june bugs. We apologize for the rocky event! Have fun with this bonus gift!,,,,,,
BuildingsEventJune,level06,BuildingsEventJuneStep,,,0,,,image_quest_03.png,,,1,,,,1300,1,1,1,upgrade buildings may. Congratulations on fortifying your base!,,,,,,
BuildingsEventJuneResults,level06,BuildingsEventJuneResultsStep,,,0,,,image_quest_03.png,,,1,,,,1100,1,0,1,upgrade buildings may results. Congratulations on fortifying your base!,,,,,,
BreedingEventJuly,level06,BreedingEventJulyStep,,,0,,,image_quest_03.png,,,1,,,,1300,1,1,1,breed June. Congratulations on breeding so many dragons!,,,,,,
BreedingEventJulyResults,level06,BreedingEventJulyResultsStep,,,0,,,image_quest_03.png,,,1,,,,1100,1,0,1,breed June Results. Congratulations on breeding so many dragons!,,,,,,
LTOdragonAchievementJuly1,level999,LTOdragonAchievementJulyStep1,,,0,,,image_quest_03.png,,,0,,,,1200,0,1,1,Holdout July Prizes. Congratulations you've collected both new dragons!,,,,,,
LTOdragonAchievementJuly2,level999,LTOdragonAchievementJulyStep2,,,0,,,image_quest_03.png,,,0,,,,1200,0,1,1,Holdout July Prizes. Congratulations you've collected both new dragons!,,,,,,
holdoutEventJulyGacha,level06,holdoutEventJulyGachaStep,,,0,,,image_quest_03.png,,,1,,,,1300,1,1,1,Holdout July Prizes. Great job collecting items from the armory!,,,,,,
holdoutEventJuly,level06,holdoutEventJulyStep,,,0,,,image_quest_03.png,,,1,,,,1300,1,1,1,Holdout July Prizes. Congratulations on earning so many points!,,,,,,
holdoutEventJulyResults,level06,holdoutEventJulyResultsStep,,,0,,,image_quest_03.png,,,1,,,,1100,1,0,1,Holdout July Prizes. Congratulations on crushing your enemies!,,,,,,
portraitDwarfElder,level999,portraitDwarfElderStep,,Event Reward,0,,,image_quest_03.png,,,0,,,,0,0,0,0,Reward for May Event,,,,,,
BuildingsEventMay,level06,BuildingsEventMayStep,,,0,,,image_quest_03.png,,,1,,,,1300,1,1,1,upgrade buildings may. Congratulations on fortifying your base!,,,,,,
BuildingsEventMayResults,level06,BuildingsEventMayResultsStep,,,0,,,image_quest_03.png,,,1,,,,1100,1,0,1,upgrade buildings may results. Congratulations on fortifying your base!,,,,,,
