identifier,inBundle,zip_files,h
ptl_magetower_redFireball.part,0,fx_debris_woodChips_2x2.png|fx_dust2x2.png|fx_elect_01.png|fx_elect_02.png|fx_flash_01.png|fx_smoke01_gry_Ssu.png|fx_smoke2x2.png|fx_smoke2x2_gry.png|fx_smoke_round.png|ptl_magetower_redFireball.part|ptl_magetower_redFireball_LOD01.part|ptl_magetower_redFireball_LOD02.part,
spl_scatter.part,0,fx_cherryBlossom_2x2_Aar.png|fx_flareLens2x2_rgb_Ssu.png|fx_flrstr01_Ssu_grey.png|spl_scatter_LOD00.part|spl_scatter_LOD01.part|spl_scatter_LOD02.part,
ptl_elementalFlakWindInitiateShot.part,0,fx_elect_blue_2x2.png|fx_flash_01.png|fx_light_ray_02.png|fx_smoke_round.png|ptl_elementalFlakWindInitiateShot.part|ptl_elementalFlakWindInitiateShot_LOD01.part|ptl_elementalFlakWindInitiateShot_LOD02.part,
amb_env_lantern_night.part,0,amb_env_lantern_night_LOD00.part|amb_env_lantern_night_LOD01.part|amb_env_lantern_night_LOD02.part|defaultParticle.png|fx_flare.png|fx_smoke2x2.png,
ptl_ghostfireBlast_spell_buildup_01.part,0,fx_flare.png|fx_ghost.png|fx_smoke2x2.png|ptl_ghostfireBlast_spell_buildup_01_LOD00.part|ptl_ghostfireBlast_spell_buildup_01_LOD01.part|ptl_ghostfireBlast_spell_buildup_01_LOD02.part,
amb_chr_maskedLady_fireHands.part,0,amb_chr_maskedLady_fireHands.part|fx_Smoke05_gry_Ssu.png|fx_flareLens2x2_rgb_Ssu.png|fx_flrstr01_Ssu_grey.png,
spl_whirlpool_buildup.part,0,fx_flareLens2x2_rgb_Ssu.png|fx_smoke_round.png|fx_spiral_02.png|spl_whirlpool_buildup_LOD00.part|spl_whirlpool_buildup_LOD01.part|spl_whirlpool_buildup_LOD02.part,
ptl_buildingIntim_arrow.part,0,fx_UI_arrow_01.png|fx_ring_07.png|ptl_buildingIntim_arrow.part,
imp_drg_delirium_hit.part,0,fx_DustDebris02_Ssu_rgb.png|fx_flrstr01_Ssu_grey.png|fx_water_splash_2x2.png|imp_drg_delirium_hit_LOD00.part|imp_drg_delirium_hit_LOD01.part|imp_drg_delirium_hit_LOD02.part,
ptl_drg_spring_pollen.part,0,defaultParticle.png|fx_dust2x2.png|ptl_drg_spring_pollen_LOD00.part|ptl_drg_spring_pollen_LOD01.part|ptl_drg_spring_pollen_LOD02.part,
imp_drg_monsterSorcerer_hit.part,0,fx_Smoke05_gry_Ssu.png|fx_flareLens2x2_rgb_Ssu.png|fx_smoke2x2.png|imp_drg_monsterSorcerer_hit_LOD00.part|imp_drg_monsterSorcerer_hit_LOD01.part|imp_drg_monsterSorcerer_hit_LOD02.part,
ptl_3Head_Flame.part,0,fx_fire04_Ssu.png|ptl_3Head_Flame.part|ptl_3Head_Flame_LOD01.part,
UI_wm_slowed_blocked.part,0,UI_wm_slowed_blocked_LOD00.part|fx_cloud_storm_base_2x2.png|fx_cloud_storm_lightning_2x2.png|fx_lightning04_Ssu_rgb.png|fx_rain_tile.png|fx_water_ripple_01.png,
ptl_buildingScreeched_arrow.part,0,fx_UI_arrow_01.png|fx_ring_07.png|ptl_buildingScreeched_arrow.part|ptl_buildingScreeched_arrow_LOD00.part|ptl_buildingScreeched_arrow_LOD01.part|ptl_buildingScreeched_arrow_LOD02.part,
ptl_fireball_impact_01.part,1,defaultParticle.png|fx_ring_01.png|fx_water_drops.png|ptl_airBreath_litBluePuff_dif.png|ptl_fireball_impact_01.part|ptl_fireball_impact_01_LOD01.part|ptl_fireball_impact_01_LOD02.part,
VFX_eventIsland_emerge_Ring_splash.part,0,VFX_eventIsland_emerge_Ring_splash_LOD00.part|VFX_eventIsland_emerge_Ring_splash_LOD01.part|fx_smoke2x2.png|fx_waterSplash_round.png|fx_water_splash_2x2.png,
imp_drg_dwarfTwitch_hit.part,0,fx_Smoke05_gry_Ssu.png|fx_flare_rays.png|fx_smoke2x2.png|imp_drg_dwarfTwitch_hit_LOD00.part|imp_drg_dwarfTwitch_hit_LOD01.part|imp_drg_dwarfTwitch_hit_LOD02.part,
spl_dibilitatingSludge_screenSpace.part,0,fx_water_splash_2x2.png|spl_dibilitatingSludge_screenSpace_LOD00.part,
imp_drg_seaPuffer_hit.part,0,fx_flare_rays.png|fx_smoke2x2.png|fx_water_splash_2x2.png|imp_drg_seaPuffer_hit_LOD00.part|imp_drg_seaPuffer_hit_LOD01.part|imp_drg_seaPuffer_hit_LOD02.part,
imp_drg_voidEye_miss.part,0,fx_flareLens2x2_rgb_Ssu.png|fx_smoke2x2.png|imp_drg_voidEye_miss_LOD00.part|imp_drg_voidEye_miss_LOD01.part|imp_drg_voidEye_miss_LOD02.part,
imp_drg_maskSorcerer_hit.part,0,fx_fire03_Ssu.png|fx_flare_rays.png|fx_flrstr01_Ssu_grey.png|fx_smoke2x2.png|imp_drg_maskSorcerer_hit_LOD00.part|imp_drg_maskSorcerer_hit_LOD01.part|imp_drg_maskSorcerer_hit_LOD02.part,
prj_drg_natureSorcerer.part,0,fx_debris_Cloud_01.png|fx_flareLens2x2_rgb_Ssu.png|fx_leaves.png|fx_scorch_burn_2x2_Aar.png|prj_drg_natureSorcerer_LOD00.part|prj_drg_natureSorcerer_LOD01.part|prj_drg_natureSorcerer_LOD02.part,
ptl_elementalFlakIceAbsorbEnergy.part,0,defaultParticle.png|fx_flash_01.png|fx_spiral_02.png|ptl_elementalFlakIceAbsorbEnergy.part,
spl_locustCloud_shield.part,0,fx_debris_Cloud_01.png|fx_flying_bug_01.png|fx_smoke_round.png|spl_locustCloud_shield_LOD00.part|spl_locustCloud_shield_LOD01.part|spl_locustCloud_shield_LOD02.part,
amb_drg_golemDark_headFire.part,0,amb_drg_golemDark_headFire_LOD00.part|amb_drg_golemDark_headFire_LOD01.part|amb_drg_golemDark_headFire_LOD02.part|fx_fire02_Ssu.png,
spl_unnervingShriek_onDragon.part,0,fx_ring_08.png|fx_smoke01_gry_Ssu.png|fx_smoke2x2.png|ptl_sparks_dif.png|spl_unnervingShriek_onDragon_LOD00.part|spl_unnervingShriek_onDragon_LOD01.part|spl_unnervingShriek_onDragon_LOD02.part,
prj_drg_obsidianWarrior_BKUP.part,0,defaultParticle.png|fx_fire02_Ssu.png|fx_smoke2x2_gry.png|prj_drg_obsidianWarrior_BKUP.part,
imp_foxfireBolt_hit.part,0,fx_flareLens2x2_rgb_Ssu.png|fx_flare_03.png|fx_lightBeam01_gry_Ssu.png|fx_ring_01.png|imp_foxfireBolt_hit_LOD00.part|imp_foxfireBolt_hit_LOD01.part|imp_foxfireBolt_hit_LOD02.part,
FireBurn_01.part,0,FireBurn_01_LOD00.part|FireBurn_01_LOD01.part|FireBurn_01_LOD02.part|fx_fire02_Ssu.png|fx_flare_randRot_2x2.png|fx_smoke2x2.png,
ptl_dragonAI_portal.part,0,fx_Flare_02.png|fx_flareLens2x2_rgb_Ssu.png|fx_flare_03.png|fx_flrstr01_Ssu_grey.png|fx_lightBeam01_gry_Ssu.png|ptl_dragonAI_portal.part|ptl_dragonAI_portal_LOD00.part|ptl_dragonAI_portal_LOD01.part|ptl_dragonAI_portal_LOD02.part,
z_space_ground.part,0,fx_debris_Cloud_01.png|fx_smoke2x2_gry.png|z_space_ground_LOD00.part,
ptl_bld_volcano_mon_chimney.part,1,defaultParticle.png|fx_dust2x2.png|ptl_airBreath_litBluePuff_dif.png|ptl_bld_volcano_mon_chimney_LOD00.part|ptl_bld_volcano_mon_chimney_LOD01.part|ptl_bld_volcano_mon_chimney_LOD02.part,
ptl_bld_volcano_mon_mouth.part,0,defaultParticle.png|fx_dust2x2.png|fx_water_drops.png|ptl_airBreath_litBluePuff_dif.png|ptl_bld_volcano_mon_mouth_LOD00.part|ptl_bld_volcano_mon_mouth_LOD01.part|ptl_bld_volcano_mon_mouth_LOD02.part,
amb_skybox_godrays.part,0,amb_skybox_godrays.part|fx_light_ray_01.png,
ptl_dragon_shout.part,0,fx_flareLens2x2_rgb_Ssu.png|fx_ring_07.png|fx_ring_12.png|fx_smoke01_gry_Ssu.png|fx_water_drops.png|ptl_dragon_shout.part|ptl_dragon_shout_LOD01.part|ptl_dragon_shout_LOD02.part|ptl_sparks_dif.png,
spl_drg_causticSpines.part,0,fx_ring_07.png|fx_water_drop.png|fx_water_ripple_01.png|spl_drg_causticSpines_LOD00.part|spl_drg_causticSpines_LOD01.part|spl_drg_causticSpines_LOD02.part,
amb_drg_roar_winter.part,0,amb_drg_roar_winter_LOD00.part|amb_drg_roar_winter_LOD01.part|fx_smoke_round.png|fx_water_splash_2x2.png,
spl_lionsRage_start.part,0,defaultParticle.png|fx_beamLaser1x4_Ssu_gry.png|fx_flrstr01_Ssu_grey.png|fx_line_gradSides.png|spl_lionsRage_start_LOD00.part|spl_lionsRage_start_LOD01.part|spl_lionsRage_start_LOD02.part,
ptl_bld_volcano_mon_mouth_halloween.part,0,defaultParticle.png|fx_dust2x2.png|fx_water_drops.png|ptl_airBreath_litBluePuff_dif.png|ptl_bld_volcano_mon_mouth_halloween_LOD00.part|ptl_bld_volcano_mon_mouth_halloween_LOD01.part|ptl_bld_volcano_mon_mouth_halloween_LOD02.part,
amb_drg_voidMask_floatingCrystals.part,0,amb_drg_voidMask_floatingCrystals.part|fx_flrstr01_Ssu_grey.png|fx_glsprt01_Ssu_gry.png,
imp_drg_vikingTrio_miss.part,0,fx_fire03_Ssu.png|fx_smoke01_gry_Ssu.png|imp_drg_vikingTrio_miss_LOD00.part|imp_drg_vikingTrio_miss_LOD01.part|imp_drg_vikingTrio_miss_LOD02.part,
spl_drg_gild_impact.part,0,fx_flash_01.png|spl_drg_gild_impact_LOD00.part|spl_drg_gild_impact_LOD01.part|spl_drg_gild_impact_LOD02.part,
spl_fightingSpirit.part,0,fx_Flare_02.png|fx_UI_health.png|fx_beamLaser1x4_Ssu_gry.png|fx_smoke_wispy_2x2.png|spl_fightingSpirit_LOD00.part,
ptl_onHit_elementalFlakIceExplosion.part,0,fx_flareLens2x2_rgb_Ssu.png|fx_flrstr01_Ssu_grey.png|fx_ring_01.png|ptl_onHit_elementalFlakIceExplosion.part|ptl_onHit_elementalFlakIceExplosion_LOD00.part|ptl_onHit_elementalFlakIceExplosion_LOD01.part|ptl_onHit_elementalFlakIceExplosion_LOD02.part|waterSplash_01.png,
spl_moltenBarrier_start.part,0,fx_flareLens2x2_rgb_Ssu.png|fx_smoke_gry_Ssu.png|spl_moltenBarrier_start_LOD00.part,
imp_drg_crestingWave_miss.part,0,fx_beam_gost.png|fx_flareLens2x2_rgb_Ssu.png|fx_flash_01.png|fx_shockwave_gry_Ssu.png|fx_waterSplash_round.png|fx_water_splash_2x2.png|imp_drg_crestingWave_miss_LOD00.part|imp_drg_crestingWave_miss_LOD01.part|imp_drg_crestingWave_miss_LOD02.part,
spl_harrowingBolt_proj.part,0,fx_crystals_base.png|fx_flash_01.png|fx_wave_01.png|spl_harrowingBolt_proj_LOD00.part|spl_harrowingBolt_proj_LOD01.part|spl_harrowingBolt_proj_LOD02.part,
amb_drg_celestialCorrupt_mouthGlop.part,0,amb_drg_celestialCorrupt_mouthGlop.part|fx_debris_Cloud_01.png|fx_water_splash_2x2.png,
amb_drg_mummy_bodyScarabs.part,0,amb_drg_mummy_bodyScarabs_LOD00.part|amb_drg_mummy_bodyScarabs_LOD01.part|amb_drg_mummy_bodyScarabs_LOD02.part|fx_scarab.png,
ice_flame_slowtower_NEW.part,0,fx_fire03_Ssu.png|fx_fire04_Ssu.png|ice_flame_slowtower_NEW_LOD00.part|ice_flame_slowtower_NEW_LOD01.part,
spl_undyingWill_death.part,0,fx_flare.png|fx_flrstr01_Ssu_grey.png|spl_undyingWill_death_LOD00.part|spl_undyingWill_death_LOD01.part|spl_undyingWill_death_LOD02.part,
amb_drg_furnace_backVents.part,0,amb_drg_furnace_backVents_LOD00.part|amb_drg_furnace_backVents_LOD01.part|amb_drg_furnace_backVents_LOD02.part|fx_smoke01_gry_Ssu.png|fx_smoke2x2.png,
ptl_buildingScreeched.part,0,fx_UI_arrow_01.png|fx_cherryBlossom_2x2_Aar.png|fx_smoke01_gry_Ssu.png|ptl_buildingScreeched.part|ptl_buildingScreeched_LOD00.part|ptl_buildingScreeched_LOD01.part|ptl_buildingScreeched_LOD02.part,
spl_shadow_dispersal.part,0,fx_flare.png|fx_smoke01_gry_Ssu.png|fx_water_splash_2x2.png|spl_shadow_dispersal_LOD00.part,
prj_drg_dwarfGold.part,0,fx_Smoke05_gry_Ssu.png|fx_fire03_Ssu.png|fx_flrstr01_Ssu_grey.png|prj_drg_dwarfGold_LOD00.part|prj_drg_dwarfGold_LOD01.part|prj_drg_dwarfGold_LOD02.part,
imp_drg_seaCoral_miss.part,0,fx_smoke2x2.png|fx_water_splash_2x2.png|imp_drg_seaCoral_miss_LOD00.part|imp_drg_seaCoral_miss_LOD01.part|imp_drg_seaCoral_miss_LOD02.part,
imp_drg_vikingValkyrie_miss.part,0,fx_elect_blue_2x2.png|fx_smoke01_gry_Ssu.png|imp_drg_vikingValkyrie_miss_LOD00.part,
prj_spiritualGuardian.part,0,fx_dust2x2.png|fx_elect_blue_2x2.png|fx_fire01_Ssu.png|prj_spiritualGuardian_LOD00.part|prj_spiritualGuardian_LOD01.part|prj_spiritualGuardian_LOD02.part,
spl_riptide_mist_end.part,0,fx_flare.png|fx_smoke01_gry_Ssu.png|spl_riptide_mist_end_LOD00.part|spl_riptide_mist_end_LOD01.part|spl_riptide_mist_end_LOD02.part,
spl_bloodFury_bloodBall_start_screen.part,0,fx_water_drops.png|spl_bloodFury_bloodBall_start_screen_LOD00.part|spl_bloodFury_bloodBall_start_screen_LOD01.part,
spl_markOfHunger_superShot_death.part,0,fx_elect_blue_2x2.png|fx_flareLens2x2_rgb_Ssu.png|fx_ring_16.png|shield.pod|spl_markOfHunger_superShot_death_LOD00.part|spl_markOfHunger_superShot_death_LOD01.part|spl_markOfHunger_superShot_death_LOD02.part,
imp_drg_furnace_miss.part,0,fx_dust2x2.png|fx_fire02_Ssu.png|imp_drg_furnace_miss_LOD00.part|imp_drg_furnace_miss_LOD01.part|imp_drg_furnace_miss_LOD02.part,
spl_mystify.part,0,fx_flareLens2x2_rgb_Ssu.png|fx_flrstr01_Ssu_grey.png|spl_mystify_LOD00.part|spl_mystify_LOD01.part|spl_mystify_LOD02.part,
ptl_ship_ambient_01.part,1,fx_flash_01.png|fx_waterSplash_round.png|fx_water_drops.png|ptl_ship_ambient_01.part|ptl_ship_ambient_01_LOD01.part,
ptl_drg_blackblood_flame_impact_01.part,0,defaultParticle.png|fx_elect_03.png|fx_fire03_Ssu.png|ptl_airBreath_bluePuff_dif.png|ptl_drg_blackblood_flame_impact_01.part,
amb_drg_patchwork_electRing_360.part,0,amb_drg_patchwork_electRing_360_LOD00.part|amb_drg_patchwork_electRing_360_LOD01.part|amb_drg_patchwork_electRing_360_LOD02.part|defaultParticle.png|fx_lightning04_Ssu_rgb.png|fx_smoke_wispy_2x2.png,
prj_drg_Chariot.part,0,defaultParticle.png|fx_elect_blue_2x2.png|fx_fire03_Ssu.png|fx_flrstr01_Ssu_grey.png|prj_drg_Chariot_LOD00.part|prj_drg_Chariot_LOD01.part|prj_drg_Chariot_LOD02.part,
ptl_bld_breeding_castle_02.part,1,fx_smoke01_gry_Ssu.png|ptl_bld_breeding_castle_02_LOD00.part|ptl_bld_breeding_castle_02_LOD01.part|ptl_bld_breeding_castle_02_LOD02.part,
imp_drg_japanSamurai_hit.part,0,fx_fire03_Ssu.png|fx_smoke2x2.png|imp_drg_japanSamurai_hit_LOD00.part|imp_drg_japanSamurai_hit_LOD01.part|imp_drg_japanSamurai_hit_LOD02.part,
ptl_bld_breeding_castle_halloween_win.part,0,defaultParticle.png|fx_smoke2x2.png|ptl_bld_breeding_castle_halloween_win_LOD00.part|ptl_bld_breeding_castle_halloween_win_LOD01.part|ptl_bld_breeding_castle_halloween_win_LOD02.part,
ptl_bld_breeding_castle_halloween_02.part,0,fx_water_drops.png|ptl_airBreath_litBluePuff_dif.png|ptl_bld_breeding_castle_halloween_02_LOD00.part|ptl_bld_breeding_castle_halloween_02_LOD01.part,
ptl_drg_energy_siphon_heal_violentFrenzy.part,0,fx_UI_health.png|fx_ring_02.png|ptl_drg_energy_siphon_heal_violentFrenzy_LOD00.part|ptl_drg_energy_siphon_heal_violentFrenzy_LOD01.part|ptl_drg_energy_siphon_heal_violentFrenzy_LOD02.part,
ptl_undead_blast_impact_01.part,0,fx_elect_blue_2x2.png|fx_ring_01.png|fx_wave_01.png|ptl_airBreath_litBluePuff_dif.png|ptl_undead_blast_impact_01.part|ptl_undead_blast_impact_01_LOD01.part|ptl_undead_blast_impact_01_LOD02.part,
amb_drg_shaman_UI_wingSmoke.part,0,amb_drg_shaman_UI_wingSmoke.part|fx_smoke_wispy_2x2.png,
ptl_spell_dodge_impact_01.part,0,defaultParticle.png|fx_ring_01.png|fx_ring_15.png|ptl_airBreath_litBluePuff_dif.png|ptl_spell_dodge_impact_01.part,
VFX_Amb_smoke_EggInc.part,0,VFX_Amb_smoke_EggInc_LOD00.part|VFX_Amb_smoke_EggInc_LOD01.part|fx_smoke2x2.png,
spl_spiralingMadness.part,0,fx_UI_health.png|fx_ring_01.png|spl_spiralingMadness_LOD00.part,
amb_drg_patchwork_electRing_270.part,0,amb_drg_patchwork_electRing_270_LOD00.part|amb_drg_patchwork_electRing_270_LOD01.part|amb_drg_patchwork_electRing_270_LOD02.part|defaultParticle.png|fx_lightning04_Ssu_rgb.png|fx_smoke_wispy_2x2.png,
ptl_bld_volcano_mon_WaterFall.part,1,defaultParticle.png|fx_smoke2x2.png|fx_waterSplash_round.png|fx_water_splash_2x2.png|ptl_bld_volcano_mon_WaterFall_LOD00.part|ptl_bld_volcano_mon_WaterFall_LOD01.part|ptl_bld_volcano_mon_WaterFall_LOD02.part,
spl_darkRebirth_rising.part,0,fx_flrstr01_Ssu_grey.png|fx_lightBeam01_gry_Ssu.png|fx_smoke_Distortion.png|spl_darkRebirth_rising_LOD00.part|spl_darkRebirth_rising_LOD01.part|spl_darkRebirth_rising_LOD02.part,
prj_drg_tundraWar.part,0,defaultParticle.png|fx_Smoke05_gry_Ssu.png|fx_crystalShards_2x3.png|fx_debris_Cloud_01.png|fx_smoke2x2.png|fx_water_splash_2x2.png|prj_drg_tundraWar_LOD00.part|prj_drg_tundraWar_LOD01.part|prj_drg_tundraWar_LOD02.part,
VFX_eventIsland_portal_Red.part,0,VFX_eventIsland_portal_Red_LOD00.part|VFX_eventIsland_portal_Red_LOD01.part|fx_dot_glow.png|fx_flrstr01_Ssu_grey.png|fx_light_ray_03.png|fx_lightning04_Ssu_rgb.png|fx_ring_09.png,
imp_drg_maskFestive_hit.part,0,fx_fire01_Ssu.png|fx_flareLens2x2_rgb_Ssu.png|fx_smoke2x2.png|imp_drg_maskFestive_hit_LOD00.part|imp_drg_maskFestive_hit_LOD01.part|imp_drg_maskFestive_hit_LOD02.part,
ptl_drg_inferno_heated_flame_01.part,0,fx_debris_Cloud_01.png|fx_smoke2x2.png|ptl_drg_inferno_heated_flame_01_LOD00.part,
spl_bloodMist_active.part,0,fx_dust2x2.png|fx_flareLens2x2_rgb_Ssu.png|fx_flrstr01_Ssu_grey.png|fx_water_splash_2x2.png|spl_bloodMist_active_LOD00.part|spl_bloodMist_active_LOD01.part|spl_bloodMist_active_LOD02.part,
prj_drg_underwhelmingFireball.part,0,fx_Smoke05_gry_Ssu.png|fx_fire03_Ssu.png|fx_scorch_burn_2x2_Aar.png|prj_drg_underwhelmingFireball_LOD00.part,
amb_env_flyingArrows_01.part,0,amb_env_flyingArrows_01_LOD00.part|fx_beamLaser1x4_Ssu_gry.png,
ptl_drg_crumble_to_dust_init.part,0,fx_debris_Cloud_01.png|fx_ice_crack_2x2.png|fx_smoke01_gry_Ssu.png|ptl_drg_crumble_to_dust_init.part|ptl_drg_crumble_to_dust_init_LOD00.part|ptl_drg_crumble_to_dust_init_LOD01.part,
imp_drg_shieldAssault.part,0,defaultParticle.png|imp_drg_shieldAssault_LOD00.part|ptl_airBreath_bluePuff_dif.png,
ptl_bluePentagram.part,0,fx_pentagram.png|fx_ring_05.png|ptl_bluePentagram.part|ptl_bluePentagram_LOD01.part,
ptl_frozen_tomb_ice_destruct_fast.part,0,fx_debris_Cloud_01.png|fx_snowflakes_01.png|fx_water_drops.png|ptl_airBreath_litBluePuff_dif.png|ptl_frozen_tomb_ice_destruct_fast.part,
imp_drg_chariot_miss.part,0,fx_elect_blue_2x2.png|fx_fire03_Ssu.png|imp_drg_chariot_miss_LOD00.part|imp_drg_chariot_miss_LOD01.part|imp_drg_chariot_miss_LOD02.part,
amb_drg_japan_wingBlossoms_burst.part,0,amb_drg_japan_wingBlossoms_burst.part|fx_cherryBlossom_2x2_Aar.png|fx_flrstr01_Ssu_grey.png,
VFX_eventIsland_emerge_splash_01.part,0,VFX_eventIsland_emerge_splash_01_LOD00.part|VFX_eventIsland_emerge_splash_01_LOD01.part|fx_smoke2x2.png|fx_waterSplash_round.png|fx_water_ripple_01.png|fx_water_splash_2x2.png|waterSplash_01.png,
amb_drg_golemDark_headFire_glow.part,0,amb_drg_golemDark_headFire_glow_LOD00.part|amb_drg_golemDark_headFire_glow_LOD01.part|amb_drg_golemDark_headFire_glow_LOD02.part,
ptl_buildingIntimidated.part,0,contrailCloud.png|fx_Flare_02.png|fx_UI_arrow_01.png|fx_smoke01_gry_Ssu.png|ptl_buildingIntimidated.part|ptl_buildingIntimidated_LOD01.part|ptl_buildingIntimidated_LOD02.part,
spl_deflectingGale_burst.part,0,fx_beam_gost.png|fx_flrstr01_Ssu_grey.png|spl_deflectingGale_burst_LOD00.part|spl_deflectingGale_burst_LOD01.part|spl_deflectingGale_burst_LOD02.part|sucking.pod,
ptl_onHit_cannonExplosionNDEBoss.part,0,fx_fireBall_01.png|fx_flash_01.png|fx_ring_08.png|fx_smoke_round.png|ptl_onHit_cannonExplosionNDEBoss.part,
spl_evilEye_eyeball.part,0,fx_dragon_eye.png|fx_ring_01.png|hemisphere_unwrapped.pod|spl_evilEye_eyeball_LOD00.part|spl_evilEye_eyeball_LOD01.part|spl_evilEye_eyeball_LOD02.part,
ptl_galvanicOverload_projectile.part,0,defaultParticle.png|fx_dust2x2.png|fx_elect_04.png|fx_elect_05.png|fx_elect_06.png|fx_flareLens2x2_rgb_Ssu.png|fx_smoke_round.png|ptl_galvanicOverload_projectile.part,
spl_locustCloud_impact.part,0,fx_flareLens2x2_rgb_Ssu.png|fx_flying_bug_01.png|fx_smoke_round.png|spl_locustCloud_impact_LOD00.part|spl_locustCloud_impact_LOD01.part|spl_locustCloud_impact_LOD02.part,
spl_drg_derisiveShriek.part,0,fx_ring_07.png|fx_smoke_round.png|fx_water_drops.png|spl_drg_derisiveShriek_LOD00.part|spl_drg_derisiveShriek_LOD01.part|spl_drg_derisiveShriek_LOD02.part,
green_circle_02.part,0,fx_dot_glow.png|fx_ring_02.png|green_circle_02_LOD00.part|green_circle_02_LOD01.part,
prj_drg_feyBonfire.part,0,defaultParticle.png|fx_fire03_Ssu.png|fx_flare.png|prj_drg_feyBonfire_LOD00.part|prj_drg_feyBonfire_LOD01.part|prj_drg_feyBonfire_LOD02.part,
spl_lightspeed.part,0,fx_flrstr01_Ssu_grey.png|fx_ring_01.png|fx_smoke01_gry_Ssu.png|spl_lightspeed_LOD00.part|spl_lightspeed_LOD01.part|spl_lightspeed_LOD02.part,
prj_bld_ArcherNDE_blue_arrow.part,0,fx_clouds_tiled.png|fx_flrstr01_Ssu_grey.png|fx_glsprt01_Ssu_gry.png|fx_smoke_round.png|prj_bld_ArcherNDE_blue_arrow_LOD00.part|prj_bld_ArcherNDE_blue_arrow_LOD01.part|prj_bld_ArcherNDE_blue_arrow_LOD02.part,
ptl_building_scarletFever_stun.part,0,defaultParticle.png|fx_elect_06.png|ptl_building_scarletFever_stun_LOD00.part,
ptl_ghostfireWreath.part,0,fx_dot_glow.png|fx_flare_randRot_2x2.png|fx_ghost.png|fx_ring_08.png|fx_smoke2x2.png|ptl_ghostfireWreath_LOD00.part|ptl_ghostfireWreath_LOD01.part|ptl_ghostfireWreath_LOD02.part,
ptl_drg_celestialDance_light_proj_impact_02.part,0,defaultParticle.png|ptl_airBreath_litBluePuff_dif.png|ptl_drg_celestialDance_light_proj_impact_02.part|ptl_drg_celestialDance_light_proj_impact_02_LOD00.part|ptl_drg_celestialDance_light_proj_impact_02_LOD01.part|ptl_drg_celestialDance_light_proj_impact_02_LOD02.part,
imp_drg_fire_lance_capped_miss.part,0,fx_Smoke05_gry_Ssu.png|fx_flash_01.png|fx_flrstr01_Ssu_grey.png|imp_drg_fire_lance_capped_miss_LOD00.part,
ptl_drg_radiance_glow_01.part,0,contrailCloud.png|defaultParticle.png|fx_flare.png|fx_smoke_wispy_2x2.png|ptl_drg_radiance_glow_01.part|ptl_drg_radiance_glow_01_LOD00.part|ptl_drg_radiance_glow_01_LOD01.part|ptl_drg_radiance_glow_01_LOD02.part,
ptl_flameTurret_ChargeUp.part,0,Smoke_Thin_01.png|defaultParticle.png|fx_fire03_Ssu.png|fx_smoke_round.png|fx_spiral_02.png|ptl_flameTurret_ChargeUp.part|ptl_flameTurret_ChargeUp_LOD01.part,
ptl_freeze_spell_impact_02.part,0,defaultParticle.png|fx_fire04_Ssu.png|fx_ring_01.png|fx_snowflakes_01.png|fx_water_drops.png|ptl_airBreath_litBluePuff_dif.png|ptl_freeze_spell_impact_02.part|ptl_freeze_spell_impact_02_LOD01.part|ptl_freeze_spell_impact_02_LOD02.part,
ptl_drg_earth_proj_impact_01.part,0,fx_debris_woodChips_2x2.png|fx_ring_01.png|fx_smoke2x2.png|ptl_drg_earth_proj_impact_01.part|ptl_drg_earth_proj_impact_01_LOD01.part,
spl_roarFromBeyond_onDragon.part,0,fx_flrstr01_Ssu_grey.png|fx_smoke_Distortion.png|fx_spiral_02.png|spl_roarFromBeyond_onDragon_LOD00.part|spl_roarFromBeyond_onDragon_LOD01.part|spl_roarFromBeyond_onDragon_LOD02.part,
spl_dibilitatingSludge.part,0,fx_flare_randRot_2x2.png|fx_smoke2x2.png|fx_waterSplash_round.png|spl_dibilitatingSludge_LOD00.part|spl_dibilitatingSludge_LOD01.part|spl_dibilitatingSludge_LOD02.part,
amb_prop_level05_crystal dest_rays.part,0,amb_prop_level05_crystal dest_rays_LOD00.part|amb_prop_level05_crystal dest_rays_LOD01.part|amb_prop_level05_crystal dest_rays_LOD02.part|fx_flare_rays.png|fx_smoke_wispy_2x2.png,
ptl_drg_desiccating_sand_proj.part,0,fx_smoke01_gry_Ssu.png|fx_smoke_round.png|ptl_drg_desiccating_sand_proj.part|ptl_drg_desiccating_sand_proj_LOD00.part|ptl_drg_desiccating_sand_proj_LOD01.part,
ptl_elementalFlakIceInitiateShot.part,0,fx_flash_01.png|fx_light_ray_02.png|fx_smoke_round.png|ptl_elementalFlakIceInitiateShot.part|ptl_elementalFlakIceInitiateShot_LOD00.part|ptl_elementalFlakIceInitiateShot_LOD01.part|ptl_elementalFlakIceInitiateShot_LOD02.part,
amb_prop_dest_01.part,0,amb_prop_dest_01_LOD00.part|amb_prop_dest_01_LOD01.part|amb_prop_dest_01_LOD02.part|fx_debris_woodChips_2x2.png|fx_dot_soft.png|fx_smoke_gry_Ssu.png,
prj_drg_maskPlague.part,0,fx_Smoke05_gry_Ssu.png|fx_fire03_Ssu.png|fx_flrstr01_Ssu_grey.png|prj_drg_maskPlague_LOD00.part|prj_drg_maskPlague_LOD01.part|prj_drg_maskPlague_LOD02.part,
